000000000001111000000000,2011-04-16T11:11:00+09:00,19.3,56,19.4,19.6
000000000001111000001001,2011-04-16T11:12:00+09:00,19.3,56,19.4,19.6
000000000001111000000000,2011-04-16T11:17:00+09:00,19.3,56,19.4,19.6
000000000001111000010001,2011-04-16T11:18:00+09:00,19.3,56,19.3,19.6
100000000001111000000000,2011-04-16T11:23:00+09:00,19.3,56,19.5,19.6
000000000001111000000011,2011-04-16T12:00:00+09:00,19.6,55,19.8,19.8
000000000001111000000000,2011-04-16T12:05:00+09:00,19.7,55,20.1,19.8
000000000001111000000101,2011-04-16T12:06:00+09:00,19.8,55,20.1,19.8
000000000001111000000000,2011-04-16T12:11:00+09:00,19.9,54,20.1,20.1
000000000001111000001001,2011-04-16T12:12:00+09:00,19.9,54,20.1,20.1
000000000001111000000000,2011-04-16T12:17:00+09:00,19.9,54,20.2,20.1
000000000001111000010001,2011-04-16T12:18:00+09:00,19.9,53,20.2,20.1
100000000001111000000000,2011-04-16T12:23:00+09:00,20.1,53,20.3,20.1
000000000001111000000011,2011-04-16T14:00:00+09:00,20.7,53,20.8,20.8
000000000001111000000000,2011-04-16T14:05:00+09:00,20.7,53,20.8,20.9
000000000001111000000101,2011-04-16T14:06:00+09:00,20.7,53,20.8,20.9
000000000001111000000000,2011-04-16T14:11:00+09:00,20.7,54,20.9,20.9
000000000001111000001001,2011-04-16T14:12:00+09:00,20.7,54,20.9,20.9
000000000001111000000000,2011-04-16T14:17:00+09:00,20.8,53,20.9,20.9
000000000001111000010001,2011-04-16T14:18:00+09:00,20.8,53,20.9,21.0
100000000001111000000000,2011-04-16T14:23:00+09:00,20.8,54,21.1,21.0
100000000000011000000000,2011-04-16T15:44:00+09:00,21.0,47,20.9,21.5,step:1,step:0,[21, 21]
100000000000000000000000,2011-04-16T15:45:01+09:00,20.9,46,20.7,21.5,step:0,step:0,[21, 21]
000000000000000000000011,2011-04-16T16:00:00+09:00,21.1,48,21.2,21.5
000000000000000000000000,2011-04-16T16:05:00+09:00,21.2,49,21.3,21.5
000000000000000000000101,2011-04-16T16:06:00+09:00,21.2,49,21.2,21.5
000000000000000000000000,2011-04-16T16:11:00+09:00,21.1,49,21.2,21.5
000000000000000000001001,2011-04-16T16:12:00+09:00,21.1,49,21.2,21.5
000000000000000000000000,2011-04-16T16:17:00+09:00,21.1,48,21.1,21.5
000000000000000000010001,2011-04-16T16:18:00+09:00,21.1,48,21.1,21.5
100000000000000000000000,2011-04-16T16:23:00+09:00,21.1,48,21.2,21.5
000000000000000000000011,2011-04-17T06:00:00+09:00,14.5,42,14.2,14.9
000000000000000000000000,2011-04-17T06:05:00+09:00,14.5,42,14.2,14.9
000000000000000000000101,2011-04-17T06:06:00+09:00,14.5,42,14.1,14.9
000000000000000000000000,2011-04-17T06:11:00+09:00,14.5,42,14.1,14.8
000000000000000000001001,2011-04-17T06:12:00+09:00,14.4,42,14.1,14.8
000000000000000000000000,2011-04-17T06:17:00+09:00,14.4,42,14.1,14.8
000000000000000000010001,2011-04-17T06:18:00+09:00,14.4,42,14.1,14.8
100000000000000000000000,2011-04-17T06:23:00+09:00,14.4,42,14.1,14.7
Start,2011-04-17T07:20:35+09:00
100000000000000000000000,2011-04-17T07:20:35+09:00,14.7,44,14.8,14.9,step:3,step:3,[30, 30]
Start,2011-04-17T10:29:42+09:00
100000000000000000000000,2011-04-17T10:29:42+09:00,14.8,45,15.0,15.0,step:3,step:3,[17, 17]
Start,2011-04-17T19:34:38+09:00
